Dst Port,Pkt Size Avg,Pkt Len Mean,Flow Duration,Flow IAT Max,Bwd Pkts/s,Bwd Header Len,Fwd Header Len,Init Fwd Win Byts,Fwd Seg Size Min,Label
80,158.0,140.4444444444,5050366,5004761.0,0.7920218059,136,136,26883,32,DoS attacks-GoldenEye
80,135.625,120.5555555556,112245,110906.0,26.7272484298,104,168,26883,32,DoS attacks-GoldenEye
80,0.0,0.0,26495,26495.0,0.0,0,40,32738,20,DDOS attack-HOIC
80,27.3333333333,24.6,107053950,105002986.0,0.0373643383,136,168,26883,32,DoS attacks-Slowloris
53,134.5,89.66666667,900,900.0,1111.111111,8,8,-1,8,Benign
80,92.7142857143,81.125,884,262.0,4524.8868778281,92,72,8192,20,Benign
80,126.375,112.3333333333,5091687,5005128.0,0.7855942441,136,136,26883,32,DoS attacks-GoldenEye
80,0.0,0.0,79,79.0,0.0,0,40,278,20,Benign
21,0.0,0.0,3,3.0,333333.3333,20,40,26883,40,DoS attacks-SlowHTTPTest
49634,0.0,0.0,33,33.0,30303.0303030303,20,20,946,20,Benign
22,0.0,0.0,6,6.0,166666.666666667,32,32,241,32,SSH-Bruteforce
80,0.0,0.0,98,98.0,0.0,0,40,2053,20,Brute Force -XSS
53,66.75,53.4,30837,16314.0,64.8571521225,16,16,-1,8,Benign
3535,0.0,0.0,86341440,86341440.0,0.0,0,40,64000,20,Benign
80,140.5555555556,133.1578947368,108038708,53245127.0,0.0277678256,100,496,26883,32,DoS attacks-Slowloris
51476,25.33333333,19.0,1803,1770.0,554.6311703,20,40,176,20,Benign
0,0.0,0.0,936969,483483.0,0.0,0,0,-1,0,Benign
80,133.1578947368,126.5,110077498,53243474.0,0.0272535264,100,536,26883,32,DoS attacks-Slowloris
53,66.5,44.3333333333,761,761.0,1314.0604467806,8,8,-1,8,Benign
21,0.0,0.0,2,2.0,500000.0,20,40,26883,40,FTP-BruteForce
53,77.0,51.33333333,1664,1664.0,600.9615385,8,8,-1,8,Benign
80,0.0,0.0,71,71.0,0.0,0,40,278,20,Benign
80,188.2857143,164.75,2859,1466.0,1399.090591,136,104,26883,32,DoS attacks-Hulk
53,81.5,54.33333333,22096,22096.0,45.2570601,8,8,-1,8,Benign
445,78.83333333,72.76923077,1265900,261351.0,3.949759065,112,152,8192,20,Benign
53,131.0,87.33333333,2986,2986.0,334.8961822,8,8,-1,8,Benign
80,117.125,104.1111111111,7136334,5003280.0,0.5605118819,136,136,26883,32,DoS attacks-GoldenEye
445,78.83333333,72.76923077,1373628,280753.0,3.63999569,112,152,8192,20,Benign
57574,0.0,0.0,10,10.0,100000.0,20,20,125,20,Benign
443,0.0,0.0,219,219.0,0.0,0,40,258,20,Benign
2869,0.0,0.0,239,239.0,4184.100418,20,24,1024,24,Infilteration
53,99.25,79.4,30947,29235.0,64.6266197,16,16,-1,8,Benign
58688,181.1428571,158.5,1239,657.0,1614.205004,40,124,65535,20,Benign
80,0.0,0.0,8942414,8942414.0,0.0,0,64,221,32,DoS attacks-GoldenEye
53,57.5,38.3333333333,1000,1000.0,1000.0,8,8,-1,8,Benign
80,32.00029,32.0,119755831,892651.0,0.0,0,882760,-1,8,DDOS attack-LOIC-UDP
21,0.0,0.0,27,27.0,37037.03704,20,40,26883,40,DoS attacks-SlowHTTPTest
3389,144.4545454545,138.1739130435,3998733,953121.0,2.0006337007,172,292,8192,20,Benign
80,0.0,0.0,21095,21095.0,0.0,0,40,32738,20,DDOS attack-HOIC
80,32.00026583,32.0,119735176,719450.0,0.0,0,963032,-1,8,DDOS attack-LOIC-UDP
53,113.5,75.6666666667,38604,38604.0,25.9040513936,8,8,-1,8,Benign
8080,0.0,0.0,618,618.0,0.0,0,40,2052,20,Bot
80,174.7142857,152.875,11279,10090.0,354.6413689,92,72,65535,20,DDOS attack-HOIC
80,0.0,0.0,30523,30523.0,0.0,0,40,32738,20,DDOS attack-HOIC
80,0.0,0.0,2004312,2004312.0,0.0,0,64,221,32,DoS attacks-GoldenEye
3389,180.6,169.3125,1660385,953127.0,4.2158896882,152,172,8192,20,Benign
53,66.5,44.3333333333,230,230.0,4347.8260869565,8,8,-1,8,Benign
80,32.01919616,32.0,1031876,452569.0,0.0,0,13336,-1,8,DDOS attack-LOIC-UDP
80,8.0,5.3333333333,2,2.0,500000.0,32,32,211,32,DoS attacks-Slowloris
38292,0.0,0.0,419,419.0,2386.6348448687,20,24,1024,24,Benign
500,583.3333333333,500.0,89480102,41990694.0,0.0,0,48,-1,8,Brute Force -Web
80,0.0,0.0,454,449.0,0.0,0,60,2053,20,Brute Force -XSS
80,92.71428571,81.125,764,242.0,5235.602094,92,72,8192,20,Benign
135,0.0,0.0,218794,218794.0,0.0,0,80,256,40,Infilteration
53,63.0,50.4,89354,53794.0,22.3828815722,16,16,-1,8,Benign
80,32.000362,32.0,119445773,814152.0,0.0,0,707192,-1,8,DDOS attack-LOIC-UDP
80,164.625,146.3333333333,163789,128680.0,18.3162483439,104,168,26883,32,DoS attacks-GoldenEye
80,0.0,0.0,8744,8744.0,0.0,0,40,32738,20,DDOS attack-HOIC
3389,179.25,168.7058823529,1826315,953238.0,3.8328546828,152,192,8192,20,Benign
49914,170.5714286,149.25,1356,832.0,1474.926254,40,124,65535,20,Benign
3389,84.66666667,80.81818182,4187372,953153.0,1.67169289,152,292,8192,20,Benign
80,32.00024774,32.0,119736545,674276.0,0.0,0,1033328,-1,8,DDOS attack-LOIC-UDP
443,904.0838709677,898.2884615385,117618398,10015118.0,0.9437299086,2364,892,8192,20,Benign
53,71.5,47.66666667,254,254.0,3937.007874,8,8,-1,8,Infilteration
53,72.5,48.33333333,231,231.0,4329.004329,8,8,-1,8,Benign
80,187.1428571,163.75,41621,37922.0,96.10533144,136,104,26883,32,DoS attacks-Hulk
80,0.0,0.0,19,19.0,0.0,0,40,2051,20,Brute Force -Web
80,92.7142857143,81.125,966,354.0,4140.7867494824,92,72,8192,20,Benign
21,0.0,0.0,2,2.0,500000.0,20,40,26883,40,FTP-BruteForce
53,109.5,73.0,1563,1563.0,639.7952655,8,8,-1,8,Infilteration
53,104.0,69.33333333,1468,1468.0,681.1989101,8,8,-1,8,Benign
80,160.125,142.3333333333,7024769,4997260.0,0.4270603062,104,168,26883,32,DoS attacks-GoldenEye
135,0.0,0.0,5753,5753.0,0.0,0,40,2240,20,Benign
8080,65.0,56.875,9919,9008.0,403.2664583,92,72,8192,20,Bot
53,71.0,47.33333333,324,324.0,3086.419753,8,8,-1,8,Benign
80,155.75,138.4444444444,5007629,5002359.0,0.7987812196,136,136,26883,32,DoS attacks-GoldenEye
80,0.0,0.0,562,562.0,0.0,0,40,2053,20,Brute Force -XSS
29650,0.0,0.0,125,125.0,0.0,0,40,257,20,Benign
80,162.0,144.0,325923,323393.0,9.204628087,104,168,26883,32,DoS attacks-GoldenEye
443,41.0,30.75,453,438.0,0.0,0,60,254,20,Infilteration
21,0.0,0.0,1,1.0,1000000.0,20,40,26883,40,FTP-BruteForce
3389,160.2941176,151.3888889,2642852,1016357.0,3.405412032,192,172,8192,20,Benign
443,188.6216216216,183.6578947368,117967846,58912289.0,0.1610608369,392,372,8192,20,Benign
80,0.0,0.0,33089,33089.0,0.0,0,64,225,32,DoS attacks-Hulk
53,98.0,65.33333333,693,693.0,1443.001443,8,8,-1,8,Benign
52880,174.1428571,152.375,6499,5761.0,307.7396523,40,124,65535,20,Benign
80,177.8571429,155.625,29946,26805.0,133.5737661,136,104,26883,32,DoS attacks-Hulk
80,92.7142857143,81.125,880,289.0,4545.4545454546,92,72,8192,20,Benign
0,0.0,0.0,112640243,56300000.0,0.0,0,0,-1,0,Benign
21,0.0,0.0,22,22.0,45454.54545,20,40,26883,40,DoS attacks-SlowHTTPTest
42084,157.625,140.1111111,4293139,4209088.0,0.698789394,104,168,219,32,Benign
80,0.0,0.0,101602,57686.0,0.0,0,96,225,32,DoS attacks-Hulk
80,135.0,120.0,11935738,6931295.0,0.3351279996,136,136,26883,32,DoS attacks-GoldenEye
80,148.8235294118,140.5555555556,106814052,53247358.0,0.0280861923,100,456,26883,32,DoS attacks-Slowloris
80,0.0,0.0,54575104,54575104.0,0.0,0,40,279,20,Benign
53,60.5,40.3333333333,452,452.0,2212.389380531,8,8,-1,8,Benign
43692,138.1111111,124.3,4972205,3889516.0,0.80447206,144,168,219,32,Benign
3389,144.2272727,137.9565217,4051951,993187.0,1.974357538,172,292,8192,20,Benign
80,165.5714286,144.875,23993,15116.0,166.715292,92,72,65535,20,DDOS attack-HOIC
51182,0.0,0.0,27,27.0,0.0,0,40,6671,20,Benign
80,0.0,0.0,54815446,54800000.0,0.0,0,40,279,20,Benign
80,0.0,0.0,57245,43890.0,0.0,0,96,225,32,DoS attacks-Hulk
0,0.0,0.0,112641296,56320653.0,0.0,0,0,-1,0,Brute Force -Web
80,172.875,153.6666666667,5033248,5003329.0,0.7947154601,136,136,26883,32,DoS attacks-GoldenEye
80,92.7142857143,81.125,819,236.0,4884.0048840049,92,72,8192,20,Benign
80,0.0,0.0,8944861,8944861.0,0.0,0,64,221,32,DoS attacks-GoldenEye
445,0.0,0.0,270259,270189.0,3.7001542964,32,52,8192,20,Benign
22,104.75,102.4222222222,346934,105681.0,63.4126375622,712,712,26883,32,SSH-Bruteforce
80,148.8235294118,140.5555555556,107095161,53271694.0,0.0280124701,100,456,26883,32,DoS attacks-Slowloris
56229,175.1428571,153.25,1054,569.0,1897.533207,40,124,65535,20,Benign
22,0.0,0.0,7,7.0,142857.142857143,32,32,241,32,SSH-Bruteforce
0,0.0,0.0,112641180,56320594.0,0.0,0,0,-1,0,Brute Force -Web
80,126.25,112.2222222222,5007253,4938462.0,0.798841201,92,92,8192,20,Brute Force -Web
445,45.6,41.45454545,434830,118229.0,11.49874664,112,112,8192,20,Benign
443,445.0555555556,421.6315789474,274906,130607.0,29.1008562927,172,212,8192,20,Benign
21,0.0,0.0,3,3.0,333333.3333,20,40,26883,40,DoS attacks-SlowHTTPTest
80,6.0,4.8,100023650,100023642.0,0.0199952711,64,64,211,32,DoS attacks-Slowloris
80,202.875,180.3333333333,5068927,5004821.0,0.7891216425,136,136,26883,32,DoS attacks-GoldenEye
22,0.0,0.0,30997187,15999552.0,0.1935659516,240,40,1,40,Benign
40902,161.875,143.8888889,4394307,4244842.0,0.682701504,104,168,237,32,Benign
21,0.0,0.0,2,2.0,500000.0,20,40,26883,40,DoS attacks-SlowHTTPTest
53,109.5,73.0,4523,4523.0,221.0921954455,8,8,-1,8,Benign
22,108.9761904762,106.4418604651,373088,109073.0,53.6066558024,648,712,26883,32,SSH-Bruteforce
52262,0.0,0.0,14,14.0,71428.5714285714,20,20,946,20,Benign
53,101.0,80.8,68222,54350.0,29.3160564041,16,16,-1,8,Benign
53,71.0,47.33333333,399,399.0,2506.265664,8,8,-1,8,Benign
13456,0.0,0.0,3,3.0,333333.333333333,20,24,1024,24,Benign
3389,150.9523809524,144.0909090909,3878927,961960.0,2.0624260266,172,272,8192,20,Benign
15137,0.0,0.0,86216461,86200000.0,0.0,0,40,62617,20,Benign
80,0.0,0.0,1455,1455.0,0.0,0,40,32738,20,DDOS attack-HOIC
53,109.5,73.0,1320,1320.0,757.5757575758,8,8,-1,8,Benign
443,0.0,0.0,152,152.0,0.0,0,40,253,20,Benign
49575,0.0,0.0,47,47.0,21276.5957446809,20,20,513,20,Benign
443,376.2,358.2857142857,60850633,59951803.0,0.1479031451,192,232,8192,20,Benign
445,72.76923077,67.57142857,1313899,272691.0,4.566561052,196,228,8192,32,Benign
53,72.5,48.3333333333,372,372.0,2688.1720430108,8,8,-1,8,Benign
21,0.0,0.0,16,16.0,62500.0,20,40,26883,40,DoS attacks-SlowHTTPTest
445,1.0,0.666666667,288250,288250.0,0.0,0,52,251,20,Benign
80,6.0,4.8,105004599,105004594.0,0.0190467848,64,64,211,32,DoS attacks-Slowloris
8080,65.0,56.875,11554,10557.0,346.2004501,92,72,8192,20,Bot
58495,0.0,0.0,151,151.0,0.0,0,40,63964,20,Benign
3389,179.25,168.7058823529,1740062,953147.0,4.022845163,152,192,8192,20,Benign
80,32.00030725,32.0,119659757,671153.0,0.0,0,833208,-1,8,DDOS attack-LOIC-UDP
53,68.0,45.33333333,423,423.0,2364.066194,8,8,-1,8,Benign
55918,175.1428571,153.25,1184,610.0,1689.189189,40,124,65535,20,Benign
54261,175.1428571,153.25,3046,2495.0,656.5988181,40,124,65535,20,Benign
80,0.0,0.0,448,448.0,0.0,0,40,2053,20,Brute Force -XSS
64066,178.4285714,156.125,1214,655.0,1647.446458,40,124,65535,20,Benign
443,41.0,30.75,269,247.0,0.0,0,60,252,20,Benign
21,0.0,0.0,6,6.0,166666.6667,20,40,26883,40,DoS attacks-SlowHTTPTest
22,109.7380952381,107.1860465116,372741,67458.0,53.6565604535,648,712,26883,32,SSH-Bruteforce
53,84.5,56.3333333333,487,487.0,2053.3880903491,8,8,-1,8,Benign
21,0.0,0.0,2,2.0,500000.0,20,40,26883,40,FTP-BruteForce
18787,0.0,0.0,85911469,85911469.0,0.0,0,40,64000,20,Benign
80,166.875,148.3333333333,11587999,6583057.0,0.3451847036,136,136,26883,32,DoS attacks-GoldenEye
80,146.75,130.4444444444,5001623,5000359.0,0.7997404043,136,136,26883,32,DoS attacks-GoldenEye
80,117.125,104.1111111111,7136334,5003280.0,0.5605118819,136,136,26883,32,DoS attacks-GoldenEye
443,239.107438,238.1234568,117131542,4915811.0,1.400135243,3280,1560,5565,20,Benign
60342,0.0,0.0,145,145.0,0.0,0,40,259,20,Benign
49950,7.75,6.2,50,37.0,20000.0,20,60,72,20,Benign
80,32.00025391,32.0,119784833,577782.0,0.0,0,1008248,-1,8,DDOS attack-LOIC-UDP
80,0.0,0.0,3,3.0,0.0,0,40,0,20,DoS attacks-Slowloris
3389,144.0,137.7391304348,4101975,953165.0,1.950280048,172,292,8192,20,Benign
50478,175.1428571,153.25,14378,13866.0,139.1014049,40,124,65535,20,Benign
443,351.9444444444,333.4210526316,98954,36959.0,80.8456454514,172,212,8192,20,Benign
53,92.5,61.6666666667,1660,1660.0,602.4096385542,8,8,-1,8,Benign
80,140.5555555556,133.1578947368,107550100,53247764.0,0.0278939769,100,496,26883,32,DoS attacks-Slowloris
1110,0.0,0.0,2,2.0,500000.0,20,24,1024,24,Infilteration
49530,0.0,0.0,58,58.0,17241.3793103448,20,20,180,20,Benign
21,0.0,0.0,19,19.0,52631.5789473684,20,40,26883,40,FTP-BruteForce
80,0.0,0.0,8941098,8941098.0,0.0,0,64,226,32,DoS attacks-GoldenEye
3389,217.0526316,206.2,2675545,953201.0,3.737556274,224,192,8192,20,Benign
50964,41.0,30.75,1,1.0,0.0,0,60,123,20,Benign
80,0.0,0.0,2009484,2009484.0,0.0,0,64,221,32,DoS attacks-GoldenEye
53,56.0,37.3333333333,1365,1365.0,732.6007326007,8,8,-1,8,Benign
80,32.00023155,32.0,119873470,604787.0,0.0,0,1105600,-1,8,DDOS attack-LOIC-UDP
80,0.0,0.0,2067392,2067392.0,0.0,0,64,226,32,DoS attacks-GoldenEye
80,0.0,0.0,5808,5808.0,0.0,0,64,225,32,DoS attacks-Hulk
80,32.00038197,32.0,119675848,968117.0,0.0,0,670216,-1,8,DDOS attack-LOIC-UDP
53,91.0,60.66666667,861,861.0,1161.440186,8,8,-1,8,Benign
445,78.83333333,72.76923077,902409,169204.0,5.540724882,112,152,8192,20,Benign
53,62.0,41.3333333333,252,252.0,3968.253968254,8,8,-1,8,Benign
80,0.0,0.0,1963137,1963137.0,0.0,0,64,226,32,DoS attacks-GoldenEye
53,53.0,35.3333333333,315,315.0,3174.6031746032,8,8,-1,8,Benign
443,468.1428571,458.78,118357743,58700000.0,0.236570919,572,432,8192,20,Infilteration
57608,171.5714286,150.125,21206,20266.0,94.3129303,40,124,65535,20,Benign
80,0.0,0.0,22,22.0,0.0,0,40,2051,20,Brute Force -Web
80,0.0,0.0,36032668,36032668.0,0.0,0,64,226,32,DoS attacks-GoldenEye
445,78.83333333,72.76923077,1338657,269168.0,3.735086732,112,152,8192,20,Benign
39048,141.4444444,127.3,5473055,5323899.0,0.730853244,136,168,219,32,Benign
21,0.0,0.0,2,2.0,500000.0,20,40,26883,40,FTP-BruteForce
443,192.4285714286,185.7931034483,60989191,10001647.0,0.229548872,364,292,8192,20,Benign
8080,0.0,0.0,503,503.0,0.0,0,40,2052,20,Bot
3389,144.1818181818,137.9130434783,4023126,953156.0,1.9885034672,172,292,8192,20,Benign
21,0.0,0.0,4,4.0,250000.0,20,40,26883,40,FTP-BruteForce
8100,0.0,0.0,3,3.0,333333.333333333,20,24,1024,24,Benign
80,176.5,156.8888888889,5025621,5000836.0,0.7959215389,136,136,26883,32,DoS attacks-GoldenEye
0,0.0,0.0,112641028,56300000.0,0.0,0,0,-1,0,Benign
3389,181.6666667,170.3125,1671974,953178.0,4.186667975,152,172,8192,20,Benign
53,82.0,54.6666666667,686,686.0,1457.7259475219,8,8,-1,8,Benign
80,0.0,0.0,8998,8998.0,0.0,0,64,225,32,DoS attacks-Hulk
43892,157.0,139.5555556,3318489,3277006.0,0.904025899,104,168,237,32,Benign
8080,65.0,56.875,10305,9334.0,388.1610869,92,72,8192,20,Bot
3389,180.6,169.3125,3012983,966255.0,2.3232789564,152,172,64240,20,Benign
53,112.5,75.0,2129,2129.0,469.7040864256,8,8,-1,8,Benign
80,148.8235294118,140.5555555556,108062612,53247831.0,0.0277616832,100,456,26883,32,DoS attacks-Slowloris
3389,181.2666666667,169.9375,1462592,968875.0,4.7860237168,152,172,8192,20,Benign
22,101.5869565217,99.4255319149,364816,67331.0,60.3043726152,712,776,26883,32,SSH-Bruteforce
443,392.2,373.5238095238,60335544,59951234.0,0.1491658052,192,232,8192,20,Benign
22,0.0,0.0,10,10.0,100000.0,32,32,241,32,SSH-Bruteforce
80,6.0,4.8,99999256,99999254.0,0.0200001488,64,64,211,32,DoS attacks-Slowloris
53,84.5,56.33333333,230,230.0,4347.826087,8,8,-1,8,Benign
80,0.0,0.0,2505,2505.0,0.0,0,40,32738,20,DDOS attack-HOIC
51351,0.0,0.0,44,44.0,22727.2727272727,20,20,288,20,Benign
80,32.0002586,32.0,119662771,898113.0,0.0,0,989928,-1,8,DDOS attack-LOIC-UDP
21,0.0,0.0,1,1.0,1000000.0,20,40,26883,40,DoS attacks-SlowHTTPTest
53,77.0,51.33333333,479,479.0,2087.682672,8,8,-1,8,Benign
80,140.5555555556,133.1578947368,108393350,53273609.0,0.0276769746,100,496,26883,32,DoS attacks-Slowloris
22,0.0,0.0,7,7.0,142857.142857143,32,32,241,32,SSH-Bruteforce
8080,0.0,0.0,466,466.0,0.0,0,40,2052,20,Bot
80,0.0,0.0,54192439,54200000.0,0.0,0,40,279,20,Benign
80,0.0,0.0,54146749,54146749.0,0.0,0,40,279,20,Benign
443,270.625,254.7058823529,164859,51262.0,42.4605268745,152,192,8192,20,Benign
500,583.3333333333,500.0,89479816,41990490.0,0.0,0,48,-1,8,Brute Force -Web
80,140.5555555556,133.1578947368,108285769,53247413.0,0.0277044715,100,496,26883,32,DoS attacks-Slowloris
80,0.545454545,0.5,45654959,10000000.0,0.109517128,160,120,253,20,Benign
443,41.0,30.75,753,739.0,0.0,0,60,258,20,Benign
53,86.0,57.33333333,378,378.0,2645.502646,8,8,-1,8,Benign
80,0.0,0.0,4719,4719.0,0.0,0,64,225,32,DoS attacks-Hulk
57907,0.0,0.0,29,29.0,0.0,0,40,256,20,Benign
80,151.75,134.8888888889,5315962,5004312.0,0.7524508264,136,136,26883,32,DoS attacks-GoldenEye
80,27.3333333333,24.6,100031280,99999412.0,0.0399874919,136,168,26883,32,DoS attacks-Slowloris
445,72.09090909,66.08333333,289869,72421.0,17.24917118,112,132,8192,20,Benign
445,72.2727272727,66.25,468861,117536.0,10.664141398,112,132,8192,20,Benign
52680,0.0,0.0,42,42.0,0.0,0,40,32,20,Benign
443,322.1583333333,319.4958677686,114958591,10097586.0,0.5741197715,1328,1092,8192,20,Benign
80,0.0,0.0,21,21.0,0.0,0,40,2051,20,Brute Force -Web
3389,145.0,138.6956521739,3982883,953162.0,2.0085952814,172,292,8192,20,Benign
443,210.8571429,203.5862069,60397960,10000000.0,0.248352759,372,272,8192,20,Infilteration
53738,0.0,0.0,1,1.0,0.0,0,40,185,20,Benign
443,503.3888888889,496.4931506849,114619325,10001465.0,0.3140831618,816,744,8192,20,Benign
80,166.625,148.1111111111,11985171,6981926.0,0.3337457597,136,136,26883,32,DoS attacks-GoldenEye
80,0.0,0.0,3041418,2015107.0,0.0,0,120,26883,40,DoS attacks-Slowloris
52093,169.2857143,148.125,1253,723.0,1596.169194,40,124,65535,20,Benign
445,78.83333333,72.76923077,945096,188524.0,5.290467847,112,152,8192,20,Benign
21,0.0,0.0,3,3.0,333333.3333,20,40,26883,40,DoS attacks-SlowHTTPTest
80,61.65,58.7142857143,68016502,10000888.0,0.1470231445,284,212,8192,20,Benign
80,32.00024185,32.0,119549895,593444.0,0.0,0,1058520,-1,8,DDOS attack-LOIC-UDP
49876,162.875,144.7777778,5248305,5188236.0,0.571613121,104,168,219,32,Benign
53,90.5,60.33333333,844,844.0,1184.834123,8,8,-1,8,Benign
443,227.2631579,215.9,15904771,9953127.0,0.502993724,172,232,8192,20,Benign
51436,154.0,136.8888889,4190398,4101590.0,0.715922449,104,168,237,32,Benign
8080,65.0,56.875,11250,10467.0,355.5555556,92,72,8192,20,Bot
80,0.0,0.0,346,346.0,0.0,0,64,225,32,DoS attacks-Hulk
445,0.0,0.0,19,19.0,52631.5789473684,20,32,8192,32,Benign
80,0.0,0.0,2009497,2009497.0,0.0,0,64,226,32,DoS attacks-GoldenEye
60129,171.8571429,150.375,1563,885.0,1279.590531,40,124,65535,20,Benign
443,173.2903226,167.875,118039382,58900000.0,0.127076233,312,332,8192,20,Benign
49914,146.25,117.0,54405,54379.0,18.38066354,20,60,237,20,Benign
80,0.0,0.0,512,512.0,0.0,0,40,256,20,Benign
53,108.5,72.33333333,1195,1195.0,836.8200837,8,8,-1,8,Benign
80,32.00017747,32.0,119828921,653971.0,0.0,0,1442480,-1,8,DDOS attack-LOIC-UDP
80,32.00024936,32.0,119869226,652148.0,0.0,0,1026624,-1,8,DDOS attack-LOIC-UDP
500,583.3333333333,500.0,89479665,41990474.0,0.0,0,48,-1,8,Brute Force -Web
80,32.00027389,32.0,119896659,876189.0,0.0,0,934672,-1,8,DDOS attack-LOIC-UDP
64623,0.0,0.0,2,2.0,500000.0,20,24,1024,24,Benign
56457,169.0,147.875,1416,866.0,1412.429379,40,124,65535,20,Benign
0,0.0,0.0,112640248,56320128.0,0.0,0,0,-1,0,Benign
49740,25.33333333,19.0,275,265.0,3636.363636,20,40,176,20,Benign
80,719.1395348837,702.7954545455,6860324,1026446.0,2.1864856529,312,572,8192,20,SQL Injection
80,0.0,0.0,3031438,2015974.0,0.0,0,120,26883,40,DoS attacks-Slowloris
1081,0.0,0.0,21,21.0,47619.04762,20,20,16384,20,Infilteration
80,496.0350194553,494.1124031008,56997198,1141708.0,1.8246510995,2092,3072,8192,20,Brute Force -Web
57318,0.0,0.0,123,123.0,0.0,0,40,255,20,Benign
41800,161.125,143.2222222,4494085,4430105.0,0.667544116,104,168,219,32,Benign
8080,65.0,56.875,10623,9794.0,376.5414666,92,72,8192,20,Bot
51403,25.3333333333,19.0,92151,92134.0,10.8517541861,20,40,176,20,Benign
80,0.0,0.0,5907,5907.0,0.0,0,40,32738,20,DDOS attack-HOIC
80,0.0,0.0,3862,3862.0,0.0,0,64,225,32,DoS attacks-Hulk
53,66.5,44.3333333333,711,711.0,1406.4697609001,8,8,-1,8,Benign
443,175.875,171.5853659,115400905,10000000.0,0.164643423,524,432,8192,20,Benign
445,0.0,0.0,321319,321250.0,3.112172016,32,72,8192,20,Benign
80,92.71428571,81.125,583,183.0,6861.063465,92,72,8192,20,Benign
8080,0.0,0.0,688,688.0,0.0,0,40,2052,20,Bot
80,0.0,0.0,1908545,1908545.0,0.0,0,64,226,32,DoS attacks-GoldenEye
80,177.0,154.875,62454,45123.0,64.04713869,136,104,26883,32,DoS attacks-Hulk
80,802.3745928339,799.7694805195,56797401,1017701.0,1.8310696998,2092,4072,8192,20,Brute Force -XSS
21,0.0,0.0,22,22.0,45454.54545,20,40,26883,40,DoS attacks-SlowHTTPTest
80,32.00025491,32.0,119830185,742354.0,0.0,0,1004288,-1,8,DDOS attack-LOIC-UDP
49875,0.0,0.0,30,30.0,33333.3333333333,20,20,511,20,Benign
80,0.0,0.0,92,92.0,0.0,0,40,279,20,Benign
53,98.0,78.4,147801,112519.0,13.5317081752,16,16,-1,8,Benign
80,0.0,0.0,10195,10195.0,0.0,0,64,225,32,DoS attacks-Hulk
80,0.0,0.0,3023709,2015919.0,0.0,0,120,26883,40,DoS attacks-Slowloris
443,2.4375,2.294117647,64506537,10200000.0,0.108516134,224,180,254,20,Benign
51437,0.0,0.0,50,50.0,20000.0,20,20,31088,20,Benign
21,0.0,0.0,2,2.0,500000.0,20,40,26883,40,FTP-BruteForce
21,0.0,0.0,2,2.0,500000.0,20,40,26883,40,DoS attacks-SlowHTTPTest
54244,0.0,0.0,82,82.0,12195.12195,20,20,115,20,Infilteration
22,0.0,0.0,6,6.0,166666.666666667,32,32,241,32,SSH-Bruteforce
22,104.3863636364,102.0666666667,309499,114782.0,71.0826206224,712,712,26883,32,SSH-Bruteforce
50980,172.7142857,151.125,1244,602.0,1607.717042,40,124,65535,20,Benign
80,148.8235294118,140.5555555556,106622542,53247705.0,0.0281366392,100,456,26883,32,DoS attacks-Slowloris
80,32.00027637,32.0,119985428,654189.0,0.0,0,926280,-1,8,DDOS attack-LOIC-UDP
21,0.0,0.0,16,16.0,62500.0,20,40,26883,40,FTP-BruteForce
80,126.25,112.2222222222,5008489,4952707.0,0.7986440621,92,92,8192,20,Brute Force -Web
445,0.0,0.0,225186,225119.0,4.440773405,24,40,16384,20,Benign
53,53.0,35.3333333333,273,273.0,3663.0036630037,8,8,-1,8,Benign
21,0.0,0.0,2,2.0,500000.0,20,40,26883,40,FTP-BruteForce
443,309.5714285714,288.9333333333,5018155,4860108.0,1.1956585638,132,172,8192,20,Benign
50114,168.125,149.4444444,4244627,4212957.0,0.706775884,104,168,237,32,Benign
445,50.6666666667,45.6,1454850,485550.0,2.7494243393,92,112,8192,20,Benign
80,0.0,0.0,9113530,9113530.0,0.0,0,64,226,32,DoS attacks-GoldenEye
22,104.75,102.4222222222,400235,101252.0,49.9706422477,648,776,26883,32,SSH-Bruteforce
